SIMULATED EQUIVALENT  """OBSERVED VALUE"""  """OBSERVATION NAME"""
85  81  w54_06242004
85  81  w54_07292004
85  81  w54_08262004
85  81  w54_09302004
85  81  w54_10282004
85  81  w54_11182004
85  81  w54_12232004
86  82  w54_01272005
86  82  w54_02242005
86  82  w54_03312005
86  82  w54_04282005
86  81  w54_05262005
85  81  w54_06302005
85  81  w54_07282005
85  81  w54_08252005
85  81  w54_09292005
85  81  w54_10272005
85  81  w54_11232005
85  81  w54_12222005
85  82  w54_01252006
85  81  w54_02222006
85  81  w54_03292006
85  81  w54_04262006
85  81  w54_05312006
85  81  w54_06282006
85  81  w54_07262006
85  81  w54_08302006
85  81  w54_09272006
85  82  w54_10252006
85  82  w54_11292006
85  81  w54_12272006
86  81  w54_01252007
86  81  w54_02222007
86  81  w54_03292007
85  81  w54_04262007
85  81  w54_05312007
85  81  w54_06282007
85  81  w54_07262007
85  81  w54_08302007
85  81  w54_09272007
85  81  w54_10252007
85  81  w54_11292007
85  81  w54_12272007
85  82  w54_01312008
86  82  w54_02212008
86  82  w54_03272008
85  81  w54_04242008
85  82  w54_05292008
85  81  w54_06262008
85  81  w54_07312008
85  81  w54_08282008
85  81  w54_09252008
85  81  w54_10302008
85  81  w54_11262008
85  81  w54_12182008
86  81  w54_01292009
86  82  w54_02262009
86  82  w54_03262009
86  80  w54_04302009
86  81  w54_05282009
85  81  w54_06252009
85  81  w54_07302009
85  81  w54_08272009
85  81  w54_09242009
85  82  w54_10292009
85  81  w54_11252009
86  82  w54_12312009
85  82  w54_01282010
86  81  w54_02252010
86  81  w54_03252010
86  82  w54_04292010
85  82  w54_05282010
85  81  w54_06242010
85  81  w54_07292010
85  81  w54_08262010
85  81  w54_09302010
85  81  w54_10282010
85  81  w54_11242010
85  82  w54_01272011
85  82  w54_02242011
86  82  w54_03312011
99  100  w55_11011990
99  96  w55_11291990
98  91  w55_12271990
98  91  w55_01311991
98  91  w55_02281991
98  99  w55_03281991
99  101  w55_05021991
100  101  w55_05301991
100  101  w55_06271991
100  100  w55_08011991
100  100  w55_08291991
100  100  w55_09261991
100  100  w55_10311991
100  96  w55_11271991
99  102  w55_01021992
98  102  w55_01301992
98  102  w55_02271992
99  102  w55_04021992
100  101  w55_04301992
100  100  w55_05281992
100  100  w55_07021992
100  100  w55_07301992
100  100  w55_08271992
100  100  w55_10011992
100  100  w55_10291992
100  100  w55_11251992
99  96  w55_12311992
99  101  w55_01281993
99  102  w55_02251993
100  101  w55_04011993
100  96  w55_04291993
100  100  w55_05271993
100  100  w55_07011993
100  100  w55_07291993
100  100  w55_08261993
100  100  w55_09301993
100  100  w55_10281993
100  100  w55_11241993
100  100  w55_12301993
100  100  w55_01271994
100  101  w55_02251994
100  100  w55_04281994
100  100  w55_05311994
100  100  w55_06301994
100  100  w55_07281994
100  100  w55_08251994
100  100  w55_09291994
100  100  w55_10271994
100  100  w55_11231994
98  100  w55_12291994
99  96  w55_01261995
99  101  w55_02231995
98  97  w55_03301995
98  102  w55_04271995
99  101  w55_05251995
100  101  w55_06291995
100  101  w55_07271995
100  101  w55_08311995
100  101  w55_09281995
100  100  w55_10261995
99  101  w55_11301995
100  101  w55_12281995
99  96  w55_01251996
98  96  w55_02291996
99  101  w55_03281996
100  101  w55_04251996
100  101  w55_05301996
100  101  w55_06271996
99  101  w55_07251996
99  101  w55_08281996
99  101  w55_09261996
99  101  w55_10311996
99  101  w55_11271996
99  96  w55_12261996
99  97  w55_01301997
100  101  w55_02271997
100  101  w55_03271997
100  101  w55_04241997
100  101  w55_05291997
100  101  w55_06261997
100  101  w55_07311997
100  101  w55_08281997
100  101  w55_09251997
99  101  w55_10301997
99  95  w55_11261997
99  101  w55_12311997
99  96  w55_01291998
99  98  w55_02261998
100  101  w55_03261998
100  101  w55_04301998
100  101  w55_05281998
100  101  w55_06251998
100  101  w55_07301998
100  101  w55_08271998
100  101  w55_09241998
100  101  w55_10291998
100  101  w55_11251998
99  101  w55_12311998
100  97  w55_01281999
100  101  w55_02251999
100  96  w55_03251999
100  101  w55_04291999
99  101  w55_05271999
98  101  w55_06241999
97  97  w55_07291999
97  97  w55_09301999
97  97  w55_10281999
97  96  w55_11241999
98  96  w55_12301999
97  97  w55_01272000
97  97  w55_02242000
97  96  w55_03302000
97  96  w55_04272000
97  96  w55_05252000
97  96  w55_06292000
97  96  w55_07272000
97  96  w55_08312000
98  96  w55_09282000
98  96  w55_10262000
98  96  w55_12282000
98  96  w55_02222001
97  96  w55_03292001
97  96  w55_04262001
97  96  w55_05312001
97  96  w55_06212001
98  97  w55_09272001
98  99  w55_12272001
99  102  w55_03282002
99  100  w55_04252002
99  99  w55_05302002
99  99  w55_06272002
98  99  w55_07252002
99  99  w55_08292002
99  99  w55_10312002
99  99  w55_11272002
99  101  w55_12262002
100  101  w55_01302003
100  101  w55_02272003
99  102  w55_03272003
98  101  w55_04242003
98  98  w55_05292003
98  101  w55_06262003
98  100  w55_07312003
98  100  w55_08282003
98  100  w55_09252003
99  100  w55_10302003
99  101  w55_11262003
99  101  w55_12182003
98  101  w55_01292004
98  102  w55_02262004
99  97  w55_03252004
99  97  w55_04292004
99  101  w55_05272004
99  99  w55_07292004
99  99  w55_08262004
99  99  w55_09302004
98  99  w55_10282004
98  99  w55_11182004
97  99  w55_12232004
98  100  w55_01272005
98  99  w55_02242005
97  98  w55_03312005
98  101  w55_04282005
98  97  w55_05262005
99  98  w55_06302005
99  100  w55_07282005
99  97  w55_08252005
98  99  w55_09292005
98  99  w55_10272005
97  99  w55_11232005
97  100  w55_12222005
97  98  w55_01252006
97  97  w55_02222006
97  98  w55_03292006
97  98  w55_04262006
98  97  w55_05312006
98  100  w55_06282006
99  99  w55_07262006
99  99  w55_08302006
99  100  w55_09272006
99  101  w55_10252006
99  100  w55_11292006
98  99  w55_12272006
98  101  w55_01252007
99  99  w55_02222007
99  98  w55_03292007
99  100  w55_04262007
99  99  w55_05312007
99  99  w55_06282007
98  98  w55_07262007
98  99  w55_08302007
98  99  w55_09272007
98  99  w55_10252007
98  99  w55_11292007
98  99  w55_12272007
98  99  w55_01312008
98  98  w55_02212008
99  98  w55_03272008
99  98  w55_04242008
99  99  w55_05292008
98  101  w55_06262008
98  99  w55_07312008
98  99  w55_08282008
99  99  w55_09252008
99  99  w55_10302008
99  98  w55_11262008
99  99  w55_12182008
98  100  w55_01292009
98  100  w55_02262009
98  100  w55_03262009
98  96  w55_04302009
98  97  w55_05282009
98  99  w55_06252009
98  101  w55_07302009
98  101  w55_08272009
98  101  w55_09242009
98  102  w55_10292009
98  101  w55_11252009
98  101  w55_12312009
98  101  w55_01282010
98  101  w55_02252010
98  101  w55_03252010
98  101  w55_04292010
98  102  w55_05282010
98  101  w55_06242010
98  101  w55_07292010
98  101  w55_08262010
98  101  w55_09302010
98  101  w55_10282010
98  101  w55_11242010
98  101  w55_12302010
98  101  w55_01272011
98  101  w55_02242011
98  102  w55_03312011
98  102  w55_04282011
98  101  w55_05262011
98  101  w55_06302011
98  101  w55_07282011
98  101  w55_08252011
97  101  w55_09292011
97  101  w55_10272011
98  101  w55_11232011
98  101  w55_12152011
98  101  w55_02232012
98  102  w55_03292012
98  102  w55_04262012
98  101  w55_05302012
98  101  w55_06282012
97  101  w55_07262012
97  101  w55_08302012
97  101  w55_09272012
97  101  w55_10252012
98  100  w56_11011990
98  93  w56_11291990
97  90  w56_12271990
97  90  w56_01311991
98  90  w56_02281991
97  99  w56_03281991
99  100  w56_05021991
99  100  w56_05301991
99  100  w56_06271991
99  100  w56_08011991
99  100  w56_08291991
99  100  w56_09261991
99  100  w56_10311991
99  100  w56_11271991
98  101  w56_04021992
99  100  w56_04301992
99  98  w56_05281992
99  100  w56_07021992
99  100  w56_07301992
99  100  w56_08271992
99  100  w56_10011992
99  99  w56_10291992
99  99  w56_11251992
98  100  w56_12311992
98  101  w56_01281993
99  101  w56_02251993
99  100  w56_04011993
99  99  w56_04291993
99  99  w56_05271993
99  99  w56_07011993
99  99  w56_07291993
99  99  w56_08261993
99  99  w56_09301993
99  99  w56_10281993
99  99  w56_11241993
99  99  w56_12301993
99  100  w56_01271994
99  100  w56_02251994
99  99  w56_04281994
99  99  w56_05311994
99  99  w56_06301994
99  99  w56_07281994
99  99  w56_08251994
99  99  w56_09291994
99  99  w56_10271994
99  99  w56_11231994
98  99  w56_12291994
98  100  w56_02231995
98  100  w56_03301995
98  100  w56_04271995
99  100  w56_05251995
99  100  w56_06291995
99  100  w56_07271995
99  100  w56_08311995
99  100  w56_09281995
99  100  w56_10261995
99  100  w56_11301995
99  100  w56_12281995
99  100  w56_01251996
98  100  w56_02291996
99  100  w56_03281996
99  100  w56_04251996
99  100  w56_05301996
99  100  w56_06271996
99  100  w56_07251996
99  100  w56_08281996
99  100  w56_09261996
99  100  w56_10311996
99  100  w56_11271996
99  100  w56_12261996
99  101  w56_01301997
99  100  w56_02271997
99  100  w56_03271997
99  100  w56_04241997
99  100  w56_05291997
99  100  w56_06261997
99  100  w56_07311997
99  100  w56_08281997
99  100  w56_09251997
98  100  w56_10301997
98  97  w56_11261997
98  100  w56_12311997
99  101  w56_01291998
99  101  w56_02261998
99  97  w56_03261998
99  100  w56_04301998
99  100  w56_05281998
99  100  w56_06251998
99  100  w56_07301998
99  100  w56_08271998
99  100  w56_09241998
99  100  w56_10291998
99  100  w56_11251998
99  100  w56_12311998
99  86  w56_01281999
99  100  w56_02251999
99  88  w56_03251999
99  100  w56_04291999
99  100  w56_05271999
98  100  w56_06241999
97  87  w56_07291999
97  95  w56_08261999
97  95  w56_11302000
97  91  w56_11292001
98  98  w56_12272001
98  100  w56_04252002
98  99  w56_06272002
98  99  w56_07252002
98  99  w56_08292002
99  99  w56_11272002
99  98  w56_12262002
99  100  w56_01302003
99  100  w56_02272003
99  99  w56_03272003
98  100  w56_04242003
98  97  w56_05292003
97  97  w56_06262003
97  97  w56_07312003
97  97  w56_08282003
98  97  w56_09252003
98  99  w56_11262003
98  97  w56_12182003
98  97  w56_01292004
98  98  w56_02262004
99  100  w56_03252004
99  100  w56_04292004
99  100  w56_05272004
98  99  w56_07292004
98  99  w56_08262004
98  99  w56_09302004
98  99  w56_10282004
98  99  w56_11182004
97  99  w56_12232004
97  98  w56_01272005
97  98  w56_02242005
97  98  w56_03312005
97  100  w56_04282005
98  97  w56_05262005
98  97  w56_06302005
98  97  w56_07282005
98  97  w56_08252005
98  97  w56_09292005
97  99  w56_10272005
97  99  w56_11232005
97  100  w56_12222005
97  96  w56_01252006
97  95  w56_02222006
97  97  w56_03292006
97  97  w56_04272006
98  96  w56_05312006
98  99  w56_06282006
98  99  w56_07262006
98  99  w56_08302006
98  99  w56_09272006
98  96  w56_10262006
98  100  w56_11292006
97  99  w56_12272006
98  97  w56_01252007
98  97  w56_02222007
98  98  w56_03292007
98  99  w56_04262007
98  99  w56_05312007
98  99  w56_06282007
98  99  w56_07262007
98  99  w56_08302007
98  99  w56_09272007
98  98  w56_10252007
97  99  w56_11292007
97  99  w56_12272007
98  98  w56_03272008
98  98  w56_04242008
98  100  w56_05292008
98  100  w56_06262008
98  99  w56_07312008
98  99  w56_08282008
98  99  w56_09252008
98  99  w56_10302008
98  99  w56_11262008
98  99  w56_12182008
97  100  w56_01292009
97  100  w56_02262009
98  100  w56_03262009
98  97  w56_05282009
97  100  w56_06252009
97  99  w56_07302009
97  100  w56_08272009
97  99  w56_09242009
97  100  w56_10292009
97  99  w56_11252009
97  100  w56_12312009
97  100  w56_01282010
98  100  w56_02252010
98  100  w56_03252010
98  100  w56_04292010
97  100  w56_05282010
97  100  w56_06242010
97  100  w56_07292010
97  100  w56_08262010
97  100  w56_09302010
97  100  w56_10282010
97  100  w56_11242010
97  100  w56_12302010
97  100  w56_01272011
97  100  w56_02242011
97  101  w56_03312011
97  100  w56_04282011
97  100  w56_05262011
97  100  w56_06302011
97  100  w56_07282011
97  100  w56_08252011
97  100  w56_09292011
97  99  w56_10272011
97  100  w56_11232011
97  100  w56_12152011
97  100  w56_02232012
97  100  w56_03292012
97  100  w56_04262012
97  100  w56_05302012
97  100  w56_06282012
97  99  w56_07262012
97  99  w56_08302012
97  99  w56_09272012
97  99  w56_10252012
42  36  w57_03282002
42  36  w57_04252002
42  36  w57_05302002
42  35  w57_06272002
42  36  w57_07252002
42  36  w57_08292002
42  36  w57_09262002
42  36  w57_10312002
42  36  w57_11272002
42  37  w57_12262002
42  36  w57_01302003
42  36  w57_02272003
42  36  w57_03272003
42  36  w57_04242003
42  36  w57_05292003
42  36  w57_06262003
42  36  w57_07312003
42  36  w57_08282003
42  36  w57_09252003
42  36  w57_10302003
42  36  w57_11262003
42  36  w57_12182003
42  36  w57_01292004
42  38  w57_02262004
42  37  w57_04292004
42  37  w57_05272004
42  37  w57_06242004
42  37  w57_07292004
42  37  w57_08262004
42  37  w57_09302004
42  37  w57_10282004
42  37  w57_11182004
42  37  w57_12232004
42  37  w57_01272005
42  36  w57_02242005
42  36  w57_03312005
42  38  w57_04282005
42  37  w57_05262005
42  37  w57_06302005
42  37  w57_07282005
42  37  w57_08252005
42  37  w57_09292005
42  37  w57_10272005
42  37  w57_11232005
42  37  w57_12222005
42  38  w57_01252006
42  37  w57_02222006
42  37  w57_03292006
42  37  w57_04262006
42  36  w57_05312006
42  36  w57_06282006
42  36  w57_07262006
42  36  w57_08302006
42  36  w57_09272006
42  36  w57_10252006
42  36  w57_11292006
42  38  w57_12272006
42  37  w57_01252007
42  37  w57_02222007
42  37  w57_03292007
42  37  w57_04262007
42  37  w57_05312007
42  37  w57_06282007
42  37  w57_07262007
42  37  w57_08302007
42  37  w57_09272007
42  37  w57_10252007
42  37  w57_11292007
41  37  w57_12272007
39  38  w57_01312008
39  38  w57_02212008
39  37  w57_03272008
39  36  w57_04242008
38  37  w57_05292008
38  37  w57_06262008
38  37  w57_07312008
38  37  w57_08282008
37  37  w57_09252008
37  37  w57_10302008
37  37  w57_11262008
38  37  w57_12182008
39  37  w57_01292009
39  38  w57_02262009
40  38  w57_03262009
40  37  w57_04302009
40  37  w57_05282009
40  37  w57_06252009
41  37  w57_07302009
41  37  w57_08272009
41  37  w57_09242009
41  37  w57_10292009
41  37  w57_11252009
41  36  w57_12312009
41  37  w57_01282010
41  37  w57_02252010
41  37  w57_03252010
41  37  w57_04292010
41  37  w57_05282010
41  37  w57_06242010
41  37  w57_07292010
41  37  w57_08262010
41  36  w57_09302010
41  36  w57_10282010
41  36  w57_11242010
41  36  w57_12302010
41  37  w57_01272011
41  37  w57_02242011
41  38  w57_03312011
41  37  w57_07282011
41  37  w57_08252011
41  37  w57_09292011
40  29  w58_11011990
39  31  w58_11291990
40  32  w58_12271990
40  33  w58_01311991
40  33  w58_02281991
39  35  w58_03281991
37  34  w58_05021991
36  35  w58_05301991
35  33  w58_06271991
34  33  w58_08011991
33  32  w58_08291991
32  31  w58_09261991
31  31  w58_10311991
31  30  w58_11271991
30  32  w58_01021992
30  34  w58_01301992
30  34  w58_02271992
30  34  w58_04021992
30  34  w58_04301992
31  34  w58_05281992
30  34  w58_07021992
29  33  w58_07301992
29  32  w58_08271992
30  34  w58_10011992
31  34  w58_10291992
31  34  w58_11251992
32  34  w58_12311992
33  35  w58_01281993
34  36  w58_02251993
35  35  w58_04011993
36  34  w58_04291993
36  34  w58_05271993
37  34  w58_07011993
38  34  w58_07291993
38  34  w58_08261993
39  34  w58_09301993
39  31  w58_10281993
39  34  w58_11241993
40  34  w58_12301993
40  34  w58_01271994
40  35  w58_02251994
41  34  w58_03311994
41  34  w58_04281994
41  34  w58_05311994
41  34  w58_06301994
41  34  w58_07281994
41  34  w58_08251994
41  34  w58_09291994
41  34  w58_10271994
41  34  w58_11231994
41  34  w58_12291994
39  35  w58_01261995
39  34  w58_02231995
39  35  w58_03301995
39  34  w58_04271995
38  34  w58_05251995
38  34  w58_06291995
38  34  w58_07271995
39  34  w58_08311995
39  34  w58_09281995
40  34  w58_10261995
40  34  w58_11301995
40  34  w58_12281995
41  34  w58_01251996
41  35  w58_02291996
41  34  w58_03281996
41  34  w58_04251996
41  34  w58_05301996
41  34  w58_06271996
41  34  w58_07251996
41  34  w58_08281996
41  34  w58_09261996
41  34  w58_10311996
41  34  w58_11271996
42  34  w58_12261996
40  35  w58_01301997
39  34  w58_02271997
39  34  w58_03271997
40  34  w58_04241997
41  34  w58_05291997
41  34  w58_06261997
41  34  w58_07311997
41  34  w58_08281997
41  34  w58_09251997
41  34  w58_10301997
42  34  w58_11261997
42  34  w58_12311997
42  35  w58_01291998
41  35  w58_02261998
39  34  w58_03261998
39  34  w58_04301998
39  33  w58_05281998
38  34  w58_06251998
38  34  w58_07301998
38  34  w58_08271998
39  34  w58_09241998
40  34  w58_10291998
40  34  w58_11251998
38  33  w58_12311998
37  34  w58_01281999
37  34  w58_02251999
36  34  w58_03251999
38  33  w58_04291999
38  34  w58_05271999
39  34  w58_06241999
39  34  w58_07291999
39  34  w58_08261999
39  34  w58_09301999
40  34  w58_10281999
40  34  w58_11241999
40  34  w58_12301999
40  34  w58_01272000
40  34  w58_02242000
41  34  w58_03302000
41  34  w58_04272000
41  34  w58_05252000
41  34  w58_06292000
41  34  w58_07272000
41  33  w58_08312000
42  33  w58_03282002
42  34  w58_04252002
42  34  w58_05302002
42  34  w58_06272002
42  33  w58_07252002
42  34  w58_08292002
42  33  w58_09262002
42  33  w58_10312002
42  34  w58_11272002
42  34  w58_12262002
42  34  w58_01302003
42  34  w58_02272003
42  33  w58_03272003
42  33  w58_04242003
42  33  w58_05292003
42  33  w58_06262003
42  34  w58_07312003
42  34  w58_08282003
42  34  w58_09252003
42  34  w58_10302003
42  34  w58_11262003
42  34  w58_12182003
42  34  w58_01292004
42  35  w58_02262004
42  34  w58_03252004
42  33  w58_04292004
42  34  w58_05272004
42  34  w58_06242004
42  34  w58_07292004
42  34  w58_08262004
42  34  w58_09302004
42  34  w58_10282004
42  34  w58_11182004
42  34  w58_12232004
42  34  w58_01272005
42  34  w58_02242005
42  34  w58_03312005
42  34  w58_04282005
42  33  w58_05262005
42  34  w58_06302005
42  34  w58_07282005
42  34  w58_08252005
42  34  w58_09292005
42  34  w58_10272005
42  34  w58_11232005
42  33  w58_12222005
42  34  w58_01252006
42  34  w58_02222006
42  34  w58_03292006
42  34  w58_04262006
42  34  w58_05312006
42  33  w58_06282006
42  34  w58_07262006
42  34  w58_08302006
42  34  w58_09272006
42  34  w58_10252006
42  34  w58_11292006
42  35  w58_12272006
42  34  w58_01252007
42  34  w58_02222007
42  33  w58_03292007
42  34  w58_04262007
42  34  w58_05312007
42  34  w58_06282007
42  34  w58_07262007
41  34  w58_08302007
41  35  w58_09272007
41  34  w58_10252007
42  33  w58_11292007
40  34  w58_12272007
39  35  w58_01312008
39  34  w58_02212008
39  34  w58_03272008
38  33  w58_04242008
38  34  w58_05292008
38  34  w58_06262008
37  34  w58_07312008
37  34  w58_08282008
37  34  w58_09252008
37  34  w58_10302008
37  33  w58_11262008
37  34  w58_12182008
38  34  w58_01292009
39  35  w58_02262009
39  34  w58_03262009
40  33  w58_04302009
40  34  w58_05282009
40  34  w58_06252009
40  34  w58_07302009
40  34  w58_08272009
40  33  w58_09242009
41  34  w58_10292009
41  33  w58_11252009
