Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
SH,  2007,     5,     0,    20,  20.12,  7.67, 10.37,  2.80,     31, 0.96962
SH,  2007,     6,     0,    20,   6.93,  1.07,  7.45,  2.36,     30, 0.80645
SH,  2007,     7,     0,    20,   5.95,  0.07,  4.25,  0.34,     31, 0.17291
SH,  2007,     8,     0,    20,   5.94,  0.08,  3.66,  0.36,     31, -0.53715
SH,  2007,     9,     0,    20,   6.50,  1.08,  3.47,  0.33,     30, -0.29968
SH,  2008,    10,     0,    20,   5.31,  0.17,  5.11,  0.20,     31, 0.33146
SH,  2008,    11,     0,    20,  16.07, 10.47,  5.67,  0.27,     30, 0.11733
SH,  2008,    12,     0,    20,  36.39, 28.62,  8.13,  2.00,     31, 0.5356
SH,  2008,     1,   200,   500, 313.04,139.02,352.67,121.23,      3, 0.85728
SH,  2008,     1,    20,   200, 100.04, 37.76, 70.12, 34.73,     17, 0.93393
SH,  2008,     1,     0,    20,  13.74,  1.24,  5.37,  0.38,      3, 0.87444
SH,  2008,     2,   200,   500, 466.51,394.71,322.77, 88.89,     13, 0.46866
SH,  2008,     2,    20,   200, 219.74, 22.88,129.50, 27.28,     14, 0.90965
SH,  2008,     3,    20,   200, 178.78, 51.60,105.52, 36.33,     29, 0.97345
SH,  2008,     4,    20,   200,  83.94, 22.26, 45.37,  9.61,     30, 0.94816
SH,  2008,     5,    20,   200,  30.14, 12.09, 24.66,  4.34,     29, 0.95902
SH,  2008,     5,     0,    20,  15.99,  3.61, 19.78,  0.44,      9, 0.49546
SH,  2008,     6,     0,    20,   7.83,  1.94, 14.83,  2.41,     30, 0.95382
SH,  2008,     7,     0,    20,   6.04,  0.10,  8.00,  1.53,     29, 0.4474
SH,  2009,    10,    20,   200,  35.97, 25.99, 54.25, 30.09,     16, 0.98847
SH,  2009,    10,     0,    20,   4.17,  0.08,  8.40,  0.63,     12, 0.83042
SH,  2009,    11,    20,   200,   9.01,  1.49, 24.10,  2.88,     30, 0.79545
SH,  2009,    12,    20,   200,  42.35, 43.39, 54.23, 37.50,     30, 0.92917
SH,  2009,    12,     0,    20,   9.03,  0.39, 20.00,  0.00,      5, 
SH,  2009,     1,    20,   200,  67.07,  4.81, 29.86,  4.63,      7, 0.14372
SH,  2009,     1,     0,    20,  22.13, 22.10,  9.90,  1.11,     24, 0.82815
SH,  2009,     2,   200,   500, 321.98,267.79,266.67, 62.20,      9, 0.66856
SH,  2009,     2,    20,   200,  74.58, 40.29, 53.87, 44.49,     15, 0.86925
SH,  2009,     3,   200,   500, 233.92, 13.25,295.43, 86.89,      7, 0.93891
SH,  2009,     3,    20,   200, 170.36, 36.37,135.28, 28.99,     18, 0.25495
SH,  2009,     4,    20,   200,  96.79, 22.08, 70.17, 14.77,     30, 0.8677
SH,  2009,     5,    20,   200,  44.75, 21.95, 38.39, 10.27,     31, 0.83908
SH,  2009,     6,    20,   200,  11.96,  3.45, 26.43,  3.46,     23, 0.82993
SH,  2009,     6,     0,    20,   6.73,  0.28, 17.13,  2.03,      8, 0.94305
SH,  2009,     7,     0,    20,   6.24,  0.17, 13.10,  1.27,     31, 0.29242
SH,  2009,     8,     0,    20,   6.04,  0.11,  8.45,  0.94,     31, 0.43576
SH,  2009,     9,     0,    20,   4.57,  0.47,  8.11,  0.34,     30, 0.41501
SH,  2010,    10,     0,    20,   7.13,  1.38, 14.68,  1.11,     31, 0.27135
SH,  2010,    11,    20,   200,  26.63, 24.39, 21.00,  1.41,      4, -0.20372
SH,  2010,    11,     0,    20,  20.40, 26.70, 16.11,  1.91,     28, 0.59468
SH,  2010,    12,   200,   500, 115.09, 34.97,276.13, 67.23,      8, -0.03231
SH,  2010,    12,    20,   200,  46.66, 40.02, 55.62, 57.39,     21, 0.96378
SH,  2010,     1,   200,   500, 273.58,123.24,355.80, 46.87,      5, 0.14647
SH,  2010,     1,    20,   200,  37.91, 20.05, 45.12,  6.96,     17, 0.90691
SH,  2010,     2,   200,   500, 281.92, 95.00,309.14, 79.20,     21, 0.33806
SH,  2010,     2,    20,   200, 178.17,  3.44,182.60,  7.23,      5, 0.92343
SH,  2010,     3,   200,   500, 290.41, 69.57,326.76, 93.36,     17, 0.77685
SH,  2010,     3,    20,   200, 182.58, 24.04,164.50, 16.99,     10, 0.91492
SH,  2010,     4,   200,   500, 304.51,195.26,288.26, 78.85,     23, 0.505
SH,  2010,     4,    20,   200, 163.19, 15.58,153.29, 16.82,      7, 0.97847
SH,  2010,     5,    20,   200, 116.60, 38.69,127.29, 31.44,     31, 0.95962
SH,  2010,     6,    20,   200,  37.65, 16.01, 58.67, 10.78,     30, 0.9611
SH,  2010,     7,    20,   200,   9.41,  3.28, 29.19,  5.75,     31, 0.91226
SH,  2010,     8,     0,    20,   6.37,  0.17, 15.23,  2.33,     31, 0.8859
SH,  2010,     9,     0,    20,   6.18,  0.11, 12.87,  1.63,     30, -0.74296
SH,  2011,    10,    20,   200,  18.99, 10.91, 20.60,  0.55,      5, 0.64156
SH,  2011,    10,     0,    20,  15.85, 12.53, 18.36,  1.03,     28, 0.44826
SH,  2011,    11,    20,   200,  19.05, 20.13, 21.00,  1.55,     11, -0.15838
SH,  2011,    11,     0,    20,  23.78, 18.91, 18.76,  0.83,     25, -0.056427
SH,  2011,    12,     0,    20,   9.12,  1.55, 17.94,  0.68,     31, 0.017285
SH,  2011,     1,   200,   500, 264.41, 67.18,311.25,103.61,      4, 0.41586
SH,  2011,     1,    20,   200,  88.43, 21.34, 98.36, 40.01,     25, 0.95494
SH,  2011,     2,   200,   500, 579.69,186.22,356.00, 77.71,      6, 0.38086
SH,  2011,     2,    20,   200,  73.11, 19.10, 60.69, 35.40,     16, -0.18756
SH,  2011,     3,   200,   500, 236.09,143.17,281.23, 66.36,     13, 0.73666
SH,  2011,     3,    20,   200, 153.51, 17.15,176.00, 15.22,      7, 0.90416
SH,  2011,     4,   200,   500, 231.52, 27.37,299.15, 83.98,     13, 0.59898
SH,  2011,     4,    20,   200, 144.35, 24.93,155.69, 24.25,     16, 0.97376
SH,  2011,     5,    20,   200,  78.68, 16.25, 93.23, 13.79,     31, 0.68084
SH,  2011,     6,    20,   200,  54.90, 36.75, 81.17, 34.76,     29, 0.52322
SH,  2011,     7,    20,   200,  11.47,  4.62, 35.29,  6.10,     31, 0.94743
SH,  2011,     8,    20,   200,   6.64,  0.06, 23.20,  1.14,     10, 0.83765
SH,  2011,     8,     0,    20,   6.39,  0.10, 16.00,  1.58,     21, 0.70117
SH,  2011,     9,     0,    20,   6.19,  0.07, 15.47,  0.97,     30, -0.26858
SH,  2012,     1,    20,   200, 101.08,102.74, 56.20, 14.34,     10, -0.16573
SH,  2012,     1,     0,    20,   7.16,  0.12, 18.15,  0.37,     20, -0.26592
